DIST,FR,V,CONC.,D
20,0.5,22,20,73
20,0.5,22,21,93.9
20,0.5,22,22,114.8
20,0.5,22,23,135.7
20,0.5,22,24,156.6
20,0.5,22,25,177.5
20,0.5,22,26,198.4
20,0.5,22,27,219.3
20,0.5,22,28,240.2
20,0.5,22,29,261.1
20,0.5,22,30,282
20,0.5,23,15,-32
20,0.5,23,16,-11.1
20,0.5,23,17,9.8
20,0.5,23,18,30.7
20,0.5,23,19,51.6
20,0.5,23,20,72.5
20,0.5,23,21,93.4
20,0.5,23,22,114.3
20,0.5,23,23,135.2
20,0.5,23,24,156.1
20,0.5,23,25,177
20,0.5,23,26,197.9
20,0.5,23,27,218.8
20,0.5,23,28,239.7
20,0.5,23,29,260.6
20,0.5,23,30,281.5
20,0.5,24,15,-32.5
20,0.5,24,16,-11.6
20,0.5,24,17,9.3
20,0.5,24,18,30.2
20,0.5,24,19,51.1
20,0.5,24,20,72
20,0.5,24,21,92.9
20,0.5,24,22,113.8
20,0.5,24,23,134.7
20,0.5,24,24,155.6
20,0.5,24,25,176.5
20,0.5,24,26,197.4
20,0.5,24,27,218.3
20,0.5,24,28,239.2
20,0.5,24,29,260.1
20,0.5,24,30,281
20,0.5,25,15,-33
20,0.5,25,16,-12.1
20,0.5,25,17,8.8
20,0.5,25,18,29.7
20,0.5,25,19,50.6
20,0.5,25,20,71.5
20,0.5,25,21,92.4
20,0.5,25,22,113.3
20,0.5,25,23,134.2
20,0.5,25,24,155.1
20,0.5,25,25,176
20,0.5,25,26,196.9
20,0.5,25,27,217.8
20,0.5,25,28,238.7
20,0.5,25,29,259.6
20,0.5,25,30,280.5
20,0.7,15,15,-0.8
20,0.7,15,16,20.1
20,0.7,15,17,41
20,0.7,15,18,61.9
20,0.7,15,19,82.8
20,0.7,15,20,103.7
20,0.7,15,21,124.6
20,0.7,15,22,145.5
20,0.7,15,23,166.4
20,0.7,15,24,187.3
20,0.7,15,25,208.2
20,0.7,15,26,229.1
20,0.7,15,27,250
20,0.7,15,28,270.9
20,0.7,15,29,291.8
20,0.7,15,30,312.7
20,0.7,16,15,-1.3
20,0.7,16,16,19.6
20,0.7,16,17,40.5
20,0.7,16,18,61.4
20,0.7,16,19,82.3
20,0.7,16,20,103.2
20,0.7,16,21,124.1
20,0.7,16,22,145
20,0.7,16,23,165.9
20,0.7,16,24,186.8
20,0.7,16,25,207.7
20,0.7,16,26,228.6
20,0.7,16,27,249.5
20,0.7,16,28,270.4
20,0.7,16,29,291.3
20,0.7,16,30,312.2
20,0.7,17,15,-1.8
20,0.7,17,16,19.1
20,0.7,17,17,40
20,0.7,17,18,60.9
20,0.7,17,19,81.8
20,0.7,17,20,102.7
20,0.7,17,21,123.6
20,0.7,17,22,144.5
20,0.7,17,23,165.4
20,0.7,17,24,186.3
20,0.7,17,25,207.2
20,0.7,17,26,228.1
20,0.7,17,27,249
20,0.7,17,28,269.9
20,0.7,17,29,290.8
20,0.7,17,30,311.7
20,0.7,18,15,-2.3
20,0.7,18,16,18.6
20,0.7,18,17,39.5
20,0.7,18,18,60.4
20,0.7,18,19,81.3
20,0.7,18,20,102.2
20,0.7,18,21,123.1
20,0.7,18,22,144
20,0.7,18,23,164.9
20,0.7,18,24,185.8
20,0.7,18,25,206.7
20,0.7,18,26,227.6
20,0.7,18,27,248.5
20,0.7,18,28,269.4
20,0.7,18,29,290.3
20,0.7,18,30,311.2
20,0.7,19,15,-2.8
20,0.7,19,16,18.1
20,0.7,19,17,39
20,0.7,19,18,59.9
20,0.7,19,19,80.8
20,0.7,19,20,101.7
20,0.7,19,21,122.6
20,0.7,19,22,143.5
20,0.7,19,23,164.4
20,0.7,19,24,185.3
20,0.7,19,25,206.2
20,0.7,19,26,227.1
20,0.7,19,27,248
20,0.7,19,28,268.9
20,0.7,19,29,289.8
20,0.7,19,30,310.7
20,0.7,20,15,-3.3
20,0.7,20,16,17.6
20,0.7,20,17,38.5
20,0.7,20,18,59.4
20,0.7,20,19,80.3
20,0.7,20,20,101.2
20,0.7,20,21,122.1
20,0.7,20,22,143
20,0.7,20,23,163.9
20,0.7,20,24,184.8
20,0.7,20,25,205.7
20,0.7,20,26,226.6
20,0.7,20,27,247.5
20,0.7,20,28,268.4
20,0.7,20,29,289.3
20,0.7,20,30,310.2
20,0.7,21,15,-3.8
20,0.7,21,16,17.1
20,0.7,21,17,38
20,0.7,21,18,58.9
20,0.7,21,19,79.8
20,0.7,21,20,100.7
20,0.7,21,21,121.6
20,0.7,21,22,142.5
20,0.7,21,23,163.4
20,0.7,21,24,184.3
20,0.7,21,25,205.2
20,0.7,21,26,226.1
20,0.7,21,27,247
20,0.7,21,28,267.9
20,0.7,21,29,288.8
20,0.7,21,30,309.7
20,0.7,22,15,-4.3
20,0.7,22,16,16.6
20,0.7,22,17,37.5
20,0.7,22,18,58.4
20,0.7,22,19,79.3
20,0.7,22,20,100.2
20,0.7,22,21,121.1
20,0.7,22,22,142
20,0.7,22,23,162.9
20,0.7,22,24,183.8
20,0.7,22,25,204.7
20,0.7,22,26,225.6
20,0.7,22,27,246.5
20,0.7,22,28,267.4
20,0.7,22,29,288.3
20,0.7,22,30,309.2
20,0.7,23,15,-4.8
20,0.7,23,16,16.1
20,0.7,23,17,37
20,0.7,23,18,57.9
20,0.7,23,19,78.8
20,0.7,23,20,99.7
20,0.7,23,21,120.6
20,0.7,23,22,141.5
20,0.7,23,23,162.4
20,0.7,23,24,183.3
20,0.7,23,25,204.2
20,0.7,23,26,225.1
20,0.7,23,27,246
20,0.7,23,28,266.9
20,0.7,23,29,287.8
20,0.7,23,30,308.7
20,0.7,24,15,-5.3
20,0.7,24,16,15.6
20,0.7,24,17,36.5
20,0.7,24,18,57.4
20,0.7,24,19,78.3
20,0.7,24,20,99.2
20,0.7,24,21,120.1
20,0.7,24,22,141
20,0.7,24,23,161.9
20,0.7,24,24,182.8
20,0.7,24,25,203.7
20,0.7,24,26,224.6
20,0.7,24,27,245.5
20,0.7,24,28,266.4
20,0.7,24,29,287.3
20,0.7,24,30,308.2
20,0.7,25,15,-5.8
20,0.7,25,16,15.1
20,0.7,25,17,36
20,0.7,25,18,56.9
20,0.7,25,19,77.8
20,0.7,25,20,98.7
20,0.7,25,21,119.6
20,0.7,25,22,140.5
20,0.7,25,23,161.4
20,0.7,25,24,182.3
20,0.7,25,25,203.2
20,0.7,25,26,224.1
20,0.7,25,27,245
20,0.7,25,28,265.9
20,0.7,25,29,286.8
20,0.7,25,30,307.7
20,1,15,15,40
20,1,15,16,60.9
20,1,15,17,81.8
20,1,15,18,102.7
20,1,15,19,123.6
20,1,15,20,144.5
20,1,15,21,165.4
20,1,15,22,186.3
20,1,15,23,207.2
20,1,15,24,228.1
20,1,15,25,249
20,1,15,26,269.9
20,1,15,27,290.8
20,1,15,28,311.7
20,1,15,29,332.6
20,1,15,30,353.5
20,1,16,15,39.5
20,1,16,16,60.4
20,1,16,17,81.3
20,1,16,18,102.2
20,1,16,19,123.1
20,1,16,20,144
20,1,16,21,164.9
20,1,16,22,185.8
20,1,16,23,206.7
20,1,16,24,227.6
20,1,16,25,248.5
20,1,16,26,269.4
20,1,16,27,290.3
20,1,16,28,311.2
20,1,16,29,332.1
20,1,16,30,353
20,1,17,15,39
20,1,17,16,59.9
20,1,17,17,80.8
20,1,17,18,101.7
20,1,17,19,122.6
20,1,17,20,143.5
20,1,17,21,164.4
20,1,17,22,185.3
20,1,17,23,206.2
20,1,17,24,227.1
20,1,17,25,248
20,1,17,26,268.9
20,1,17,27,289.8
20,1,17,28,310.7
20,1,17,29,331.6
20,1,17,30,352.5
20,1,18,15,38.5
20,1,18,16,59.4
20,1,18,17,80.3
20,1,18,18,101.2
20,1,18,19,122.1
20,1,18,20,143
20,1,18,21,163.9
20,1,18,22,184.8
20,1,18,23,205.7
20,1,18,24,226.6
20,1,18,25,247.5
20,1,18,26,268.4
20,1,18,27,289.3
20,1,18,28,310.2
20,1,18,29,331.1
20,1,18,30,352
20,1,19,15,38
20,1,19,16,58.9
20,1,19,17,79.8
20,1,19,18,100.7
20,1,19,19,121.6
20,1,19,20,142.5
20,1,19,21,163.4
20,1,19,22,184.3
20,1,19,23,205.2
20,1,19,24,226.1
20,1,19,25,247
20,1,19,26,267.9
20,1,19,27,288.8
20,1,19,28,309.7
20,1,19,29,330.6
20,1,19,30,351.5
20,1,20,15,37.5
20,1,20,16,58.4
20,1,20,17,79.3
20,1,20,18,100.2
20,1,20,19,121.1
20,1,20,20,142
20,1,20,21,162.9
20,1,20,22,183.8
20,1,20,23,204.7
20,1,20,24,225.6
20,1,20,25,246.5
20,1,20,26,267.4
20,1,20,27,288.3
20,1,20,28,309.2
20,1,20,29,330.1
20,1,20,30,351
20,1,21,15,37
20,1,21,16,57.9
20,1,21,17,78.8
20,1,21,18,99.7
20,1,21,19,120.6
20,1,21,20,141.5
20,1,21,21,162.4
20,1,21,22,183.3
20,1,21,23,204.2
20,1,21,24,225.1
20,1,21,25,246
20,1,21,26,266.9
20,1,21,27,287.8
20,1,21,28,308.7
20,1,21,29,329.6
20,1,21,30,350.5
20,1,22,15,36.5
20,1,22,16,57.4
20,1,22,17,78.3
20,1,22,18,99.2
20,1,22,19,120.1
20,1,22,20,141
20,1,22,21,161.9
20,1,22,22,182.8
20,1,22,23,203.7
20,1,22,24,224.6
20,1,22,25,245.5
20,1,22,26,266.4
20,1,22,27,287.3
20,1,22,28,308.2
20,1,22,29,329.1
20,1,22,30,350
20,1,23,15,36
20,1,23,16,56.9
20,1,23,17,77.8
20,1,23,18,98.7
20,1,23,19,119.6
20,1,23,20,140.5
20,1,23,21,161.4
20,1,23,22,182.3
20,1,23,23,203.2
20,1,23,24,224.1
20,1,23,25,245
20,1,23,26,265.9
20,1,23,27,286.8
20,1,23,28,307.7
20,1,23,29,328.6
20,1,23,30,349.5
20,1,24,15,35.5
20,1,24,16,56.4
20,1,24,17,77.3
20,1,24,18,98.2
20,1,24,19,119.1
20,1,24,20,140
20,1,24,21,160.9
20,1,24,22,181.8
20,1,24,23,202.7
20,1,24,24,223.6
20,1,24,25,244.5
20,1,24,26,265.4
20,1,24,27,286.3
20,1,24,28,307.2
20,1,24,29,328.1
20,1,24,30,349
20,1,25,15,35
20,1,25,16,55.9
20,1,25,17,76.8
20,1,25,18,97.7
20,1,25,19,118.6
20,1,25,20,139.5
20,1,25,21,160.4
20,1,25,22,181.3
20,1,25,23,202.2
20,1,25,24,223.1
20,1,25,25,244
20,1,25,26,264.9
20,1,25,27,285.8
20,1,25,28,306.7
20,1,25,29,327.6
20,1,25,30,348.5
